OrderID,OrderDate,CustomerName,Product,Region,Salesperson,Quantity,UnitPrice,Revenue,OrderStatus,PaymentMethod
ORD10577,2024-04-14,Customer_182,Headset,North,Amit,9,2500,22500,Cancelled,Credit Card
ORD10578,2025-03-08,Customer_167,Keyboard,east,Amit,10,2500,25000,Returned,Net Banking
ORD10579,2025-08-17,Customer_129,Laptop, SOUTH,Amit,1,1200,1200,Shipped,Cash
ORD10580,2024-10-30,Customer_491,Headset,east,Neha,6,500,3000, Returned,Credit Card
ORD10581,2025-09-28,Customer_166,Webcam,South,Pooja,5,5000,25000,Cancelled,Debit Card
ORD10582,2024-10-24,Customer_69,Monitor,North,Priya,4,2500,10000,delivered,Net Banking
ORD10583,2024-11-01,Customer_491,Keyboard,South,Neha,4,25000,100000, Returned,Cash
ORD10584,2025-04-10,Customer_129,Monitor,South,Pooja,8,800,6400, Returned,Net Banking
ORD10585,2024-08-17,Customer_84,Headset,South,Amit,2,5000,10000,Returned,Cash
ORD10586,2024-07-04,Customer_587,Headset,South,Rahul,6,2500,15000,delivered,Debit Card
ORD10587,2024-01-15,Customer_315,Mouse,West,Amit,7,25000,175000,Shipped,Credit Card
ORD10588,2025-02-02,Customer_111,Keyboard,South,Neha,7,25000,175000,Cancelled,Cash
ORD10589,2024-08-22,Customer_299,Tablet,South,Priya,10,500,5000,Shipped,Debit Card
ORD10590,2024-05-27,Customer_69,Monitor,north ,Amit,4,800,3200,Returned,cash 
ORD10591,2025-04-14,Customer_149,Headset, SOUTH,Neha,1,2500,2500,Shipped,cash 
ORD10592,2025-03-21,Customer_75,Keyboard,West,Priya,10,2500,25000,Returned,Cash
ORD10593,2025-12-08,Customer_324,Mouse,north ,Pooja,8,2500,20000,delivered,Net Banking
ORD10594,2025-09-25,,Tablet,north ,Vikas,-3,5000,-15000, Returned,Cash
ORD10595,2025-11-27,Customer_373,Monitor,West,Priya,3,2500,7500,Shipped,Cash
ORD10596,2025-11-22,Customer_213,Webcam,east,Pooja,6,2500,15000, Returned,UPI
ORD10597,2025-05-17,Customer_72,Monitor,East,Pooja,3,500,1500,Cancelled,Net Banking
ORD10598,2025-08-26,Customer_198,Speaker, SOUTH,Sneha,10,12000,120000, Returned,Credit Card
ORD10599,2024-05-13,Customer_142,Speaker,east,Neha,2,25000,50000,Cancelled,cash 
ORD10599,2025-07-29,Customer_462,SSD, SOUTH,Priya,3,12000,36000,Returned,Credit Card
ORD10601,2025-07-21,Customer_96,Headset,north ,Karan,10,500,5000,Delivered,cash 
ORD10602,2025-01-26,Customer_547,Webcam,North,Amit,7,1200,8400,Shipped,Debit Card
ORD10603,2025-12-05,Customer_500,SSD,North,Amit,7,12000,84000,Cancelled,Debit Card
ORD10604,2024-01-19,Customer_8,Headset,east,Sneha,10,25000,250000,Shipped,Cash
ORD10605,17/07/2025,Customer_407,SSD,East,Amit,1,12000,12000,Returned,Net Banking
ORD10606,2024-11-07,Customer_521,Mouse,north ,Karan,1,5000,5000,Returned,Debit Card
ORD10607,2025-05-01,Customer_369,SSD,East,Karan,10,12000,120000,Delivered,Cash
ORD10608,2025-05-24,Customer_488,Printer,North,Vikas,10,1200,12000,delivered,UPI
ORD10609,2025-05-16,Customer_543,Laptop,South,Sneha,10,800,8000,Returned,Credit Card
ORD10610,2024-09-02,Customer_43,Headset, SOUTH,Vikas,8,2500,20000,delivered,cash 
ORD10611,2025-06-12,Customer_310,Mouse,South,Rahul,8,12000,96000, Returned,Cash
ORD10612,2024-02-16,Customer_236,Headset,north ,Amit,6,25000,150000,delivered,Cash
ORD10613,2025-08-03,Customer_112,Laptop,north ,Vikas,10,25000,250000,Delivered,UPI
ORD10614,2024-02-01,Customer_534,Speaker,East,Vikas,4,500,2000, Returned,Credit Card
ORD10615,2025-10-07,Customer_66,Printer,North,Neha,6,25000,150000,Returned,Credit Card
ORD10616,2025-12-14,  Customer_133  ,Keyboard   ,South,Neha,7,25000,175000,Delivered,Cash
ORD10617,2024-02-10,Customer_1,Speaker,West,Neha,7,500,3500,Delivered,Debit Card
ORD10618,2025-05-17,Customer_140,Laptop, SOUTH,Karan,5,500,2500,Shipped,Net Banking
ORD10619,2024-07-30,Customer_352,SSD,north ,Neha,4,12000,48000, Returned,UPI
ORD10620,2024-04-14,Customer_185,Tablet,east,Rahul,10,500,5000,Delivered,UPI
ORD10621,2024-08-15,Customer_250,Keyboard,East,Amit,7,800,5600, Returned,UPI
ORD10622,2024-02-21,Customer_276,Webcam,North,Rahul,5,25000,125000,Cancelled,cash 
ORD10623,2024-01-27,Customer_36,Laptop,east,Priya,9,5000,45000,Shipped,Debit Card
ORD10624,2025-07-25,Customer_538,Printer,North,Rahul,1,25000,, Returned,UPI
ORD10625,2025-12-25,Customer_481,Speaker,east,Vikas,9,5000,45000,Delivered,Cash
ORD10626,2025-04-19,Customer_523,Monitor,East,Vikas,3,2500,7500, Returned,cash 
ORD10627,2024-10-28,,Keyboard,East,Rahul,9,25000,225000,Cancelled,Debit Card
ORD10628,2025-10-23,Customer_387,Printer,North,Rahul,5,2500,12500,delivered,Net Banking
ORD10629,2025-02-12,Customer_496,Webcam, SOUTH,Rahul,4,5000,20000,delivered,Net Banking
ORD10630,2025-09-28,Customer_311,Laptop,east,Neha,8,12000,96000, Returned,cash 
ORD10631,2025-09-03,Customer_288,SSD,north ,Rahul,5,1200,6000,Shipped,UPI
ORD10632,2024-04-27,Customer_578,Mouse, SOUTH,Pooja,10,800,8000,Cancelled,Debit Card
ORD10633,2024-01-25,Customer_50,Headset, SOUTH,Rahul,2,800,1600, Returned,Net Banking
ORD10634,2024-09-20,Customer_191,Headset,North,Rahul,1,800,800,Returned,Debit Card
ORD10635,2025-10-19,Customer_577,Mouse,east,Sneha,8,12000,96000,Shipped,Net Banking
ORD10636,2024-03-31,Customer_269,Keyboard, SOUTH,Amit,6,12000,72000,Shipped,UPI
ORD10637,2024-12-17,Customer_151,Laptop,West,Rahul,5,1200,#VALUE!,delivered,cash 
ORD10638,2024-11-28,Customer_525,SSD,South,Sneha,10,5000,50000, Returned,cash 
ORD10639,2025-10-09,Customer_316,Monitor,North,Priya,5,800,4000,Cancelled,Cash
ORD10639,2024-09-27,Customer_506,Mouse,North,Vikas,10,1200,12000,Delivered,Net Banking
ORD10641,2025-05-16,Customer_348,Printer,east,Priya,4,500,2000,Shipped,cash 
ORD10642,2025-07-17,Customer_369,Speaker,East,Neha,3,2500,7500,Shipped,UPI
ORD10643,2025-11-19,Customer_103,Laptop,east,Vikas,9,500,4500,Delivered,Cash
ORD10644,2025-03-30,Customer_488,Printer,North,Sneha,1,800,800,Shipped,UPI
ORD10645,2025-05-07,Customer_218,Tablet, SOUTH,Vikas,4,25000,100000, Returned,Debit Card
ORD10646,2025-10-21,Customer_436,Laptop,North,Priya,2,1200,2400,Shipped,Net Banking
ORD10647,2024-06-12,Customer_181,Keyboard,South,Priya,9,1200,10800,Returned,UPI
ORD10648,2024-06-20,Customer_190,Keyboard,West,Karan,3,1200,3600,delivered,Debit Card
ORD10649,2025-09-02,Customer_56,Speaker,South,Amit,10,800,8000,delivered,Cash
ORD10650,2025-05-01,Customer_23,Tablet,North,Karan,9,25000,225000,Returned,Credit Card
ORD10651,2024-09-19,Customer_389,Headset,South,Sneha,5,5000,25000,Returned,Net Banking
ORD10652,2024-05-13,Customer_242,Keyboard,north ,Sneha,3,500,1500,Cancelled,Credit Card
ORD10653,2024-01-24,Customer_86,SSD,east,Amit,10,2500,25000,Delivered,Credit Card
ORD10654,2024-09-22,Customer_220,Laptop,North,Rahul,9,800,7200,Cancelled,Credit Card
ORD10655,2025-03-04,Customer_428,Monitor,North,Priya,7,2500,17500,Delivered,cash 
ORD10656,2025-10-02,Customer_194,Speaker,east,Rahul,4,2500,10000,delivered,UPI
ORD10657,2025-06-20,Customer_587,SSD, SOUTH,Vikas,3,12000,36000,delivered,cash 
ORD10658,2025-08-01,Customer_211,Headset,east,Neha,6,25000,150000,Returned,Credit Card
ORD10659,2024-04-18,Customer_447,Tablet, SOUTH,Rahul,1,25000,25000,Shipped,UPI
ORD10660,27/01/2024,,Mouse   ,North,Priya,-8,12000,-96000,Returned,Net Banking
ORD10661,2025-02-05,Customer_325,Monitor,South,Sneha,3,1200,3600,Returned,Net Banking
ORD10662,2024-04-03,Customer_148,Headset,East,Vikas,2,5000,10000,Delivered,Debit Card
ORD10663,2024-01-18,Customer_593,Speaker, SOUTH,Rahul,6,2500,15000,Returned,UPI
ORD10664,2025-02-05,Customer_103,Keyboard, SOUTH,Neha,1,25000,25000,Shipped,UPI
ORD10665,2024-03-08,Customer_492,Headset,South,Sneha,9,500,4500, Returned,UPI
ORD10666,32/13/2024,Customer_210,Printer,West,Pooja,6,2500,15000,delivered,Debit Card
ORD10667,2025-12-13,Customer_507,Keyboard, SOUTH,Priya,8,5000,40000,delivered,Debit Card
ORD10668,2024-12-31,Customer_242,Webcam,East,Vikas,2,12000,24000,Returned,Net Banking
ORD10669,2025-08-29,Customer_496,Webcam,North,Neha,6,25000,150000,Shipped,Cash
ORD10670,2025-05-06,Customer_18,Keyboard,South,Karan,1,12000,12000,Cancelled,Cash
ORD10671,2025-06-14,Customer_212,Mouse,north ,Vikas,7,12000,84000,Delivered,UPI
ORD10672,2024-06-05,Customer_210,Laptop,east,Karan,5,1200,6000,Shipped,Debit Card
ORD10673,2025-07-19,Customer_11,SSD,West,Karan,5,2500,12500,Cancelled,UPI
ORD10674,2024-03-02,Customer_108,Headset, SOUTH,Sneha,1,2500,2500, Returned,Debit Card
ORD10675,2024-10-05,Customer_558,Monitor,East,Karan,8,500,4000,Delivered,cash 
ORD10676,2025-01-05,Customer_482,Monitor,East,Vikas,9,5000,,Shipped,Credit Card
ORD10677,2025-09-23,Customer_294,Headset,north ,Vikas,9,5000,45000,Cancelled,Net Banking
ORD10678,2024-07-23,Customer_242,Speaker,South,Rahul,8,12000,96000,Delivered,Debit Card
ORD10679,2025-03-13,Customer_256,Laptop,East,Pooja,1,500,500,delivered,Credit Card
ORD10679,2024-05-30,Customer_534,Speaker,East,Priya,6,25000,150000, Returned,UPI
ORD10681,2025-05-23,Customer_393,Tablet,West,Amit,7,500,3500,Shipped,Debit Card
ORD10682,2024-06-30,Customer_76,Monitor,north ,Amit,8,500,4000,Shipped,Cash
ORD10683,2025-05-25,Customer_60,SSD,East,Amit,6,5000,30000,Shipped,Credit Card
ORD10684,2025-06-05,Customer_158,Tablet,North,Sneha,2,25000,50000, Returned,cash 
ORD10685,2024-06-03,Customer_284,Headset,South,Priya,1,800,800,Returned,UPI
ORD10686,2025-07-02,Customer_205,SSD,north ,Amit,10,25000,250000,Cancelled,Net Banking
ORD10687,2024-09-20,Customer_498,Printer, SOUTH,Karan,8,1200,9600,Shipped,Debit Card
ORD10688,2025-09-13,Customer_596,Laptop,South,Priya,4,1200,4800,delivered,Cash
ORD10689,2024-08-13,Customer_251,Monitor,North,Priya,7,25000,175000,Cancelled,Net Banking
ORD10690,2025-02-14,Customer_447,Webcam,North,Sneha,7,1200,8400,delivered,cash 
ORD10691,2024-03-15,Customer_570,Laptop,West,Karan,9,25000,225000,Delivered,Debit Card
ORD10692,2024-06-18,Customer_528,Webcam,east,Rahul,6,800,4800, Returned,Debit Card
ORD10693,2025-07-11,    ,Speaker,West,Sneha,5,1200,6000, Returned,Net Banking
ORD10694,2024-10-11,Customer_526,Monitor, SOUTH,Pooja,5,800,4000,Returned,cash 
ORD10695,2025-08-14,Customer_85,SSD, SOUTH,Karan,3,500,1500,Delivered,UPI
ORD10696,2024-10-19,Customer_50,Keyboard,North,Sneha,4,1200,4800,delivered,cash 
ORD10697,2024-03-16,Customer_419,Monitor,North,Priya,2,25000,50000, Returned,Net Banking
ORD10698,2025-12-16,Customer_240,Tablet, SOUTH,Rahul,2,25000,50000,Returned,Net Banking
ORD10699,2024-11-17,Customer_136,Webcam,East,Vikas,10,12000,120000,Returned,Credit Card
ORD10700,2025-04-18,Customer_496,Tablet, SOUTH,Sneha,2,500,1000, Returned,Debit Card
ORD10701,2025-10-10,Customer_197,Mouse,South,Rahul,1,5000,5000,delivered,Debit Card
ORD10702,2024-07-12,Customer_127,Speaker,South,Vikas,10,25000,250000,Delivered,Credit Card
ORD10703,2025-10-22,Customer_537,Keyboard,north ,Rahul,3,12000,36000,Returned,UPI
ORD10704,2025-02-06,Customer_8,Tablet   , SOUTH,Vikas,7,25000,175000, Returned,Credit Card
ORD10705,2024-08-24,Customer_98,Mouse,South,Neha,8,1200,9600,Cancelled,Cash
ORD10706,2024-02-19,Customer_446,SSD,East,Sneha,1,12000,12000,Delivered,UPI
ORD10707,2025-12-19,Customer_82,Webcam,East,Sneha,4,25000,100000,delivered,Debit Card
ORD10708,2024-05-13,Customer_1,Speaker,West,Pooja,3,800,2400,Delivered,UPI
ORD10709,2024-12-31,Customer_1,Laptop,North,Vikas,5,12000,60000,Cancelled,cash 
ORD10710,2025-08-02,Customer_2,Headset,South,Karan,6,1200,7200,delivered,Cash
ORD10711,2024-07-30,Customer_266,Keyboard,East,Pooja,3,500,1500,Cancelled,Net Banking
ORD10712,2025-04-19,Customer_213,Monitor,north ,Vikas,8,25000,200000,delivered,UPI
ORD10713,2024-06-09,Customer_254,Keyboard, SOUTH,Sneha,1,12000,12000,Cancelled,Cash
ORD10714,2025-11-04,Customer_320,Keyboard,East,Karan,8,1200,9600,Delivered,cash 
ORD10715,06/11/2025,Customer_21,Printer,West,Sneha,7,25000,175000,delivered,Debit Card
ORD10716,2025-01-05,Customer_600,Printer,East,Amit,10,800,8000, Returned,Net Banking
ORD10717,2024-07-31,Customer_128,Mouse,north ,Rahul,10,500,5000, Returned,Credit Card
ORD10718,2024-06-27,Customer_26,Keyboard,South,Sneha,2,1200,2400,Returned,Net Banking
ORD10719,2024-08-05,Customer_491,Mouse,South,Amit,9,25000,225000,Shipped,Debit Card
ORD10719,2025-06-28,Customer_62,Printer,South,Neha,9,800,7200,delivered,Cash
ORD10721,2025-06-07,Customer_480,Headset, SOUTH,Rahul,3,25000,75000,Returned,Credit Card
ORD10722,2024-09-23,Customer_276,Tablet,north ,Pooja,8,500,4000, Returned,Cash
ORD10723,2025-04-11,Customer_110,Speaker,South,Vikas,10,500,5000, Returned,Cash
ORD10724,2025-08-06,Customer_139,Mouse,east,Vikas,8,12000,96000,delivered,Cash
ORD10725,2025-05-14,Customer_88,Monitor,North,Vikas,10,12000,120000,Cancelled,Cash
ORD10726,2024-07-04,,Laptop,East,Amit,-7,1200,-8400,Delivered,cash 
ORD10727,2024-01-04,Customer_537,Speaker,east,Vikas,5,2500,12500,Shipped,cash 
ORD10728,2024-12-05,Customer_576,Mouse,South,Vikas,6,1200,,Shipped,UPI
ORD10729,2025-03-27,Customer_32,Speaker,West,Amit,3,800,2400,Shipped,Debit Card
ORD10730,2025-08-13,Customer_2,Tablet,north ,Vikas,7,2500,17500,Returned,Credit Card
ORD10731,2024-01-04,Customer_2,Speaker,North,Pooja,5,12000,60000,Shipped,cash 
ORD10732,2024-11-13,Customer_336,Headset, SOUTH,Priya,8,5000,40000,Shipped,Net Banking
ORD10733,2024-10-14,Customer_514,Speaker,east,Neha,6,800,4800,Cancelled,Debit Card
ORD10734,2024-02-12,Customer_446,Speaker,East,Priya,10,800,8000,delivered,UPI
ORD10735,2025-04-25,Customer_293,Laptop,East,Neha,5,12000,60000,Returned,Cash
ORD10736,2024-05-03,Customer_503,Webcam,north ,Vikas,4,5000,20000,delivered,Credit Card
ORD10737,2025-08-09,Customer_204,Speaker, SOUTH,Vikas,3,800,2400, Returned,Credit Card
ORD10738,2025-03-01,Customer_526,Speaker,North,Sneha,4,5000,20000,Returned,Debit Card
ORD10739,2024-08-04,Customer_520,Printer,North,Karan,7,5000,35000,Cancelled,Debit Card
ORD10740,2025-03-29,Customer_229,Printer,north ,Rahul,1,800,800,Returned,UPI
ORD10741,2025-12-20,Customer_509,Keyboard,north ,Sneha,10,2500,25000,delivered,cash 
ORD10742,2024-06-08,Customer_207,Printer,east,Neha,4,2500,10000,Cancelled,Cash
ORD10743,2025-07-26,Customer_367,SSD,North,Vikas,8,2500,20000,Cancelled,Net Banking
ORD10744,2024-05-03,Customer_270,Webcam,East,Karan,4,2500,10000,Shipped,UPI
ORD10745,2025-07-15,Customer_293,Laptop, SOUTH,Neha,2,1200,2400,Cancelled,UPI
ORD10746,2025-06-01,Customer_363,Webcam,North,Rahul,7,25000,175000,Returned,UPI
ORD10747,2025-10-14,Customer_8,Speaker, SOUTH,Amit,9,800,7200, Returned,Credit Card
ORD10748,2025-05-28,Customer_384,Speaker   ,West,Priya,10,5000,50000,delivered,Debit Card
ORD10749,2024-01-03,Customer_261,Keyboard,East,Sneha,2,25000,50000, Returned,Net Banking
ORD10750,2024-07-30,Customer_395,Speaker, SOUTH,Rahul,6,800,4800,Cancelled,Credit Card
ORD10751,2024-02-02,Customer_473,Headset,East,Pooja,8,25000,200000,Shipped,UPI
ORD10752,2024-08-03,Customer_497,Mouse,east,Rahul,5,1200,6000,Returned,Debit Card
ORD10753,2025-10-01,Customer_325,Tablet,East,Priya,7,2500,17500,Shipped,Credit Card
ORD10754,2024-02-14,Customer_454,Headset,West,Rahul,8,25000,200000,Delivered,Debit Card
ORD10755,2025-10-04,Customer_420,Mouse, SOUTH,Neha,8,1200,9600,Cancelled,Credit Card
ORD10756,2025-07-15,Customer_360,Printer,North,Amit,9,500,4500,Cancelled,Credit Card
ORD10757,2024-12-11,Customer_369,Webcam,east,Sneha,8,500,4000, Returned,Debit Card
ORD10758,2025-08-30,Customer_220,Mouse,east,Priya,9,25000,225000,delivered,Credit Card
ORD10759,2024-03-03,,Laptop,East,Karan,3,500,1500, Returned,Cash
ORD10759,2024-07-11,Customer_406,Printer,North,Amit,10,5000,50000,delivered,Net Banking
ORD10761,2025-05-09,Customer_340,Mouse, SOUTH,Neha,2,2500,5000,Cancelled,Debit Card
ORD10762,2024-08-25,Customer_226,SSD, SOUTH,Rahul,1,12000,12000,Returned,Debit Card
ORD10763,2024-07-18,Customer_292,Headset,North,Pooja,1,500,500,Delivered,cash 
ORD10764,2025-07-16,Customer_259,Mouse,West,Sneha,8,500,4000,Delivered,Cash
ORD10765,2024-04-18,Customer_256,Webcam,north ,Pooja,7,12000,84000,Shipped,Cash
ORD10766,2024-04-22,Customer_112,Webcam,North,Karan,4,5000,20000,Returned,UPI
ORD10767,2025-01-29,Customer_448,Speaker,South,Rahul,6,5000,30000, Returned,Cash
ORD10768,2025-06-27,Customer_394,Mouse,north ,Pooja,8,12000,96000,Delivered,Credit Card
ORD10769,2024-09-07,Customer_291,Mouse,east,Vikas,2,12000,24000,Shipped,Debit Card
ORD10770,24/04/2024,  Customer_516  ,Laptop,North,Karan,7,1200,8400,delivered,Credit Card
ORD10771,2025-09-22,Customer_557,Tablet,north ,Priya,5,800,4000,Cancelled,Credit Card
ORD10772,2025-02-20,Customer_440,Laptop,north ,Neha,4,1200,4800,Shipped,Cash
ORD10773,2025-08-20,Customer_553,SSD,South,Vikas,2,12000,24000, Returned,cash 
ORD10774,2024-01-23,Customer_580,Keyboard,North,Priya,7,12000,84000,Returned,Net Banking
ORD10775,2025-11-19,Customer_580,Speaker,east,Pooja,6,12000,72000,Returned,cash 
ORD10776,2025-05-23,Customer_13,Printer,East,Pooja,2,1200,2400,delivered,UPI
ORD10777,32/13/2024,Customer_238,Mouse,East,Vikas,3,5000,15000,Cancelled,Net Banking
ORD10778,2024-02-25,Customer_406,Tablet, SOUTH,Pooja,7,2500,17500,Cancelled,Net Banking
ORD10779,2024-02-11,Customer_513,Keyboard,South,Priya,1,12000,12000,Cancelled,cash 
ORD10780,2024-07-05,Customer_399,Keyboard,North,Priya,5,12000,,Returned,Debit Card
ORD10781,2025-09-20,Customer_205,Laptop, SOUTH,Rahul,6,1200,7200,Returned,Debit Card
ORD10782,2024-04-18,Customer_180,Mouse,north ,Karan,2,12000,24000,delivered,Credit Card
ORD10783,2024-12-30,Customer_581,Printer,West,Karan,7,2500,17500,Delivered,Net Banking
ORD10784,2024-12-24,Customer_415,Laptop,South,Sneha,1,12000,12000, Returned,Credit Card
ORD10785,2025-03-16,Customer_594,Mouse,East,Vikas,3,12000,36000, Returned,Net Banking
ORD10786,2025-10-07,Customer_106,SSD,east,Neha,10,25000,250000,delivered,Net Banking
ORD10787,2025-04-16,Customer_261,Mouse,South,Amit,1,500,500,delivered,Credit Card
ORD10788,2024-03-27,Customer_208,Speaker,east,Vikas,5,2500,12500,Shipped,cash 
ORD10789,2024-07-13,Customer_200,Monitor,West,Pooja,7,500,3500,Returned,Debit Card
ORD10790,2025-02-17,Customer_138,SSD,West,Karan,9,12000,108000,Returned,Credit Card
ORD10791,2025-08-30,Customer_413,Keyboard,West,Neha,6,25000,150000,Shipped,cash 
ORD10792,2025-08-05,,Printer   ,South,Rahul,-1,25000,-25000,delivered,Net Banking
ORD10793,2025-01-29,Customer_514,Keyboard,North,Amit,10,25000,250000, Returned,UPI
ORD10794,2025-03-14,Customer_29,Tablet,north ,Karan,2,800,1600,Shipped,cash 
ORD10795,2024-02-01,Customer_223,Laptop,North,Priya,9,5000,45000,Delivered,Credit Card
ORD10796,2025-10-01,Customer_534,Mouse,West,Neha,6,25000,150000,delivered,cash 
ORD10797,2024-02-25,Customer_163,Speaker,West,Rahul,9,500,4500,Returned,cash 
ORD10798,2025-12-06,Customer_344,Tablet,North,Vikas,2,1200,2400, Returned,UPI
ORD10799,2025-11-04,Customer_299,Webcam,North,Pooja,8,800,6400, Returned,Debit Card
ORD10799,2025-12-01,Customer_524,Tablet, SOUTH,Pooja,9,1200,10800,Returned,Debit Card
ORD10801,2024-01-15,Customer_380,Headset,East,Priya,4,500,2000, Returned,cash 
ORD10802,2024-12-31,Customer_361,SSD,north ,Sneha,2,5000,10000,Delivered,cash 
ORD10803,2025-10-09,Customer_139,SSD,east,Vikas,1,12000,12000,delivered,Cash
ORD10804,2024-06-08,Customer_245,Monitor,East,Amit,6,1200,7200,delivered,Cash
ORD10805,2024-11-30,Customer_428,Mouse, SOUTH,Sneha,1,1200,1200,delivered,cash 
ORD10806,2024-08-13,Customer_61,Printer, SOUTH,Priya,9,2500,22500,Delivered,UPI
ORD10807,2024-10-20,Customer_475,SSD,North,Pooja,2,12000,24000, Returned,UPI
ORD10808,2025-10-12,Customer_339,Laptop,West,Sneha,10,1200,12000,Delivered,Cash
ORD10809,2024-04-15,Customer_266,Keyboard,West,Priya,5,1200,6000,Delivered,cash 
ORD10810,2025-02-24,Customer_102,Printer,north ,Sneha,5,800,4000,delivered,Net Banking
ORD10811,2024-12-20,Customer_196,Headset, SOUTH,Pooja,1,500,500,delivered,Debit Card
ORD10812,2024-01-31,Customer_566,Keyboard,East,Vikas,2,800,1600, Returned,Debit Card
ORD10813,2025-02-24,Customer_200,SSD,north ,Vikas,6,500,3000, Returned,Credit Card
ORD10814,2025-08-13,Customer_88,Mouse,north ,Pooja,2,1200,2400,delivered,Net Banking
ORD10815,2025-11-04,Customer_514,Printer,West,Pooja,5,1200,6000,Cancelled,Debit Card
ORD10816,2024-01-05,Customer_29,Monitor,north ,Pooja,9,12000,108000, Returned,cash 
ORD10817,2025-04-08,Customer_331,Webcam,east,Amit,3,25000,75000,Delivered,cash 
ORD10818,2024-11-10,Customer_140,Speaker,north ,Karan,9,1200,10800,Delivered,Net Banking
ORD10819,2025-05-08,Customer_414,Webcam, SOUTH,Neha,8,1200,#VALUE!,Shipped,Credit Card
ORD10820,2025-11-29,Customer_508,SSD,north ,Vikas,5,12000,60000, Returned,Cash
ORD10821,2024-06-17,Customer_219,Tablet,east,Amit,9,5000,45000,Delivered,Net Banking
ORD10822,2024-12-14,Customer_95,Headset,north ,Neha,10,500,5000, Returned,Net Banking
ORD10823,2025-10-24,Customer_589,Laptop,east,Amit,4,12000,48000,Delivered,Debit Card
ORD10824,2025-12-25,Customer_290,Printer,South,Pooja,8,800,6400,Cancelled,cash 
ORD10825,17/05/2024,,Laptop,South,Rahul,4,500,2000, Returned,Cash
ORD10826,2024-07-18,Customer_585,Printer,North,Neha,4,500,2000,Delivered,Net Banking
ORD10827,2025-09-28,Customer_353,Mouse,east,Vikas,4,12000,48000,Returned,cash 
ORD10828,2025-04-02,Customer_484,Speaker,West,Vikas,2,1200,2400,delivered,cash 
ORD10829,2025-10-05,Customer_62,Tablet,North,Vikas,5,25000,125000,Delivered,Credit Card
ORD10830,2024-05-07,Customer_243,Laptop, SOUTH,Pooja,5,2500,12500,Delivered,Net Banking
ORD10831,2024-01-26,Customer_451,Printer,North,Neha,9,800,7200,Shipped,Cash
ORD10832,2024-11-16,Customer_247,SSD,east,Pooja,1,800,, Returned,Credit Card
ORD10833,2025-04-03,Customer_272,Headset,north ,Pooja,6,5000,30000,Shipped,Net Banking
ORD10834,2024-10-20,Customer_133,Tablet,West,Neha,7,25000,175000,Delivered,Debit Card
ORD10835,2024-06-01,Customer_160,Laptop,north ,Priya,10,5000,50000,Returned,UPI
ORD10836,2024-11-28,Customer_536,Printer   ,north ,Amit,8,2500,20000,Cancelled,UPI
ORD10837,2024-11-29,Customer_577,Webcam,north ,Neha,10,800,8000,delivered,Credit Card
ORD10838,2024-06-12,Customer_233,Tablet,east,Amit,8,12000,96000,Returned,UPI
ORD10839,2025-11-20,Customer_353,Tablet,West,Neha,4,25000,100000, Returned,UPI
ORD10839,2025-04-09,Customer_446,Printer,West,Vikas,1,1200,1200,delivered,cash 
ORD10841,2025-01-17,Customer_512,Laptop, SOUTH,Priya,2,25000,50000,Returned,UPI
ORD10842,2024-09-16,Customer_426,Monitor,east,Priya,4,12000,48000,Returned,Cash
ORD10843,2025-08-01,Customer_15,Speaker,North,Amit,4,500,2000,delivered,cash 
ORD10844,2025-06-23,Customer_435,Laptop,north ,Sneha,3,2500,7500,Shipped,cash 
ORD10845,2025-10-10,Customer_38,Mouse,north ,Pooja,7,12000,84000,Shipped,cash 
ORD10846,2025-10-16,Customer_470,Webcam,North,Amit,3,5000,15000,Returned,Debit Card
ORD10847,2025-10-24,  Customer_538  ,Tablet,South,Pooja,7,1200,8400,Returned,UPI
ORD10848,2024-12-18,Customer_261,Mouse,north ,Sneha,5,800,4000, Returned,Cash
ORD10849,2025-08-18,Customer_170,Printer,east,Pooja,5,5000,25000,Delivered,Credit Card
ORD10850,2025-09-23,Customer_208,Printer,South,Amit,6,25000,150000,Shipped,UPI
ORD10851,2024-06-23,Customer_520,Monitor,West,Sneha,9,12000,108000,delivered,cash 
ORD10852,2025-03-13,Customer_80,Keyboard,East,Pooja,2,12000,24000,Returned,cash 
ORD10853,2025-11-23,Customer_524,SSD,West,Karan,6,12000,72000,Delivered,Cash
ORD10854,2025-12-31,Customer_206,Tablet,South,Rahul,9,500,4500,Returned,Debit Card
ORD10855,2025-09-16,Customer_7,Webcam,East,Amit,3,12000,36000, Returned,Credit Card
ORD10856,2024-11-28,Customer_51,Mouse,north ,Vikas,9,800,7200,Delivered,Credit Card
ORD10857,2025-02-06,Customer_497,Printer,east,Sneha,6,500,3000,Delivered,Credit Card
ORD10858,2024-11-06,,Laptop,South,Amit,-2,12000,-24000,Cancelled,Debit Card
ORD10859,2024-08-16,Customer_24,Webcam,South,Sneha,7,2500,17500, Returned,Debit Card
ORD10860,2025-07-18,Customer_264,Speaker,West,Neha,2,5000,10000,Delivered,Cash
ORD10861,2024-12-26,Customer_284,Laptop,West,Vikas,2,1200,2400,Shipped,cash 
ORD10862,2024-09-20,Customer_375,Monitor,East,Amit,3,500,1500,delivered,cash 
ORD10863,2024-01-07,Customer_192,Laptop,South,Vikas,3,2500,7500,Cancelled,UPI
ORD10864,2024-08-18,Customer_281,Monitor,east,Priya,3,2500,7500,Delivered,Debit Card
